Locus_tag	Old_locus_tag	Mutant_norm_replica1	Mutant_norm_replica2	Mutant_norm_replica3	WildType_norm_replica1	WildType_norm_replica2	WildType_norm_replica3	FoldChange	pvalue	padj
SMLT_RS10330	Smlt2149	230.1862864	247.0379156	210.1561782	155.7276199	105.5951332	119.9395578	1.796564324	0.000157811	0.000299925
SMLT_RS10335	Smlt2150	112.1229976	101.8939771	93.60668201	79.41077305	54.05465152	34.68131791	1.808046318	0.006221628	0.009810061
SMLT_RS10340	Smlt2151	1289.043204	1030.668574	1300.39871	280.5159775	152.1072752	125.7197774	6.453411341	3.37E-19	1.79E-18
SMLT_RS10345	Smlt2152	2912.227791	2450.586801	2748.549143	347.5510457	149.5931054	125.7197774	12.97039966	2.46E-26	1.85E-25
SMLT_RS10350	Smlt2153	229.44375	356.2623946	253.288669	225.8566142	159.6497847	166.181315	1.51761179	0.018639754	0.02756223
SMLT_RS10355	Smlt2154	103.9550971	101.1609269	84.42955632	225.8566142	230.0465402	302.0164768	0.383710746	4.78E-10	1.46E-09
SMLT_RS10360	Smlt2156	669.7678397	699.3298857	751.6065938	669.3193728	658.7124976	592.4725142	1.103124388	0.362610364	0.421119102
SMLT_RS10365	Smlt2157	167.0706917	175.1989965	178.9539509	188.7294996	143.3076808	150.2857109	1.076630045	0.6040419	0.653754626
SMLT_RS10370	Smlt2158	124.7461165	171.5337456	140.410023	200.0738957	233.8177949	199.417578	0.689977531	0.012715017	0.019239728
SMLT_RS10375	Smlt2159	1052.17409	1167.74896	1092.995669	1872.856673	1362.680052	1395.923046	0.71493149	0.010500527	0.016066537
SMLT_RS10380	Smlt2160	1167.267233	1456.570737	1251.759944	3401.256227	3460.754782	3706.565851	0.366777006	1.21E-19	6.54E-19
SMLT_RS10385	Smlt2161	549.4769417	266.8302709	1101.255082	49.50281956	70.39675546	78.03296529	9.712789929	1.28E-13	4.89E-13
SMLT_RS10390	Smlt2162	202.7124393	111.4236296	367.0850275	137.1640625	124.451407	104.0439537	1.857545847	0.021501663	0.031408806
SMLT_RS10395	Smlt2163	178.2087378	142.944788	252.3709564	219.6687618	155.87853	115.604393	1.161539814	0.485507209	0.545038359
SMLT_RS10400	Smlt2164	97.2722694	70.37281869	144.9985859	308.3613135	163.4210395	63.58241616	0.58129877	0.101986083	0.133218663
SMLT_RS10405	Smlt2165	69.79842232	45.44911207	84.42955632	1081.842869	236.3319648	85.25823985	0.142161028	0.004220672	0.006820704
SMLT_RS10410	Smlt2166	22.27609223	21.25845565	31.20222734	1141.658776	160.9068696	44.7967023	0.055415051	0.000441979	0.000799192
SMLT_RS10415	Smlt2167	25.98877427	24.19065643	47.72105357	1555.213581	228.7894553	79.4780202	0.052475072	0.000219781	0.000410761
SMLT_RS10420	Smlt2168	46.77979368	41.7838611	78.92328091	1590.278078	266.5020028	92.48351442	0.08585322	0.001134035	0.001958929
SMLT_RS10425	Smlt2169	129.9438713	140.7456374	155.0934241	1272.634986	154.621445	80.92307511	0.282196365	0.099239024	0.129932034
SMLT_RS10430	Smlt2170	493.0441747	560.0503487	580.912056	1308.730792	937.7853496	1078.010965	0.491116626	9.97E-08	2.55E-07
SMLT_RS10435	Smlt2171	271.7683252	254.3684176	275.3137706	237.2010104	207.4190116	186.4120837	1.265901581	0.069129356	0.093658531
SMLT_RS10440	Smlt2172	328.9436286	350.3979931	354.2370515	409.4295701	305.4716353	291.9010924	1.023888177	0.865395114	0.888200986
SMLT_RS10445	Smlt2173	465.5703276	425.1691129	470.7865478	457.9010809	387.1821551	387.2747166	1.102985748	0.405177243	0.465595184
SMLT_RS10450	Smlt2174	213.8504854	194.2583016	208.3207531	297.0169174	285.3582766	215.313182	0.770657047	0.063746829	0.086971219
SMLT_RS10455	Smlt2175	1522.942172	974.9567589	1343.531201	753.8866896	394.7246646	280.3406531	2.683787556	4.57E-05	9.24E-05
SMLT_RS10460	Smlt2176	1158.356796	1258.647184	1469.257823	200.0738957	179.7631434	147.3956011	7.34289931	1.84E-46	3.00E-45
SMLT_RS10465	Smlt2177	419.5330703	450.8258697	565.3109423	43.31496712	18.85627379	23.1208786	16.49066039	1.42E-38	1.82E-37
SMLT_RS10470	Smlt2178	431.4136528	631.1562176	364.3318898	445.5253761	377.1254757	390.1648264	1.176713489	0.338766656	0.396389086
SMLT_RS10475	Smlt2179	914.0623178	850.3382258	736.9231927	31776.68492	16629.97639	11413.0437	0.041816663	2.36E-41	3.39E-40
SMLT_RS10480	Smlt2180	907.3794902	1039.465176	915.8771436	12919.2046	6250.226217	3788.933981	0.124681903	1.68E-15	7.23E-15
SMLT_RS10485	Smlt2181	405.4248786	435.4318157	472.6219729	2431.826011	1224.400711	1025.988988	0.280325657	7.16E-09	1.98E-08
SMLT_RS10490	Smlt2182	427.7009708	404.6437075	382.6861412	2457.608729	1714.66383	1767.302158	0.204529653	1.31E-29	1.22E-28
SMLT_RS10495	Smlt2183	288.1041262	329.8725876	227.592717	2097.681979	1597.754932	1851.115343	0.152616235	1.85E-38	2.36E-37
SMLT_RS10500	Smlt2184	259.8877427	294.6861783	249.6178187	2055.398321	2027.677974	2057.758196	0.131072612	8.60E-81	3.96E-79
SMLT_RS10505	Smlt2185	118.0632888	143.6778382	111.0432208	509.466518	624.7712047	754.3186645	0.197908784	2.92E-25	2.10E-24
SMLT_RS10510	Smlt2187	735.1110436	755.7747507	669.0124626	1092.155957	856.0748298	1012.983494	0.729376592	0.007836074	0.012196139
SMLT_RS10515	Smlt2188	536.1112863	590.1054067	592.8423194	1089.06203	898.8157171	1017.318659	0.57175707	6.55E-07	1.56E-06
SMLT_RS10520	Smlt2189	988.3159586	904.5839403	1061.793442	2046.116542	1133.890597	1433.494473	0.640086999	0.008178357	0.012682089
SMLT_RS10525	Smlt2190	156.675182	225.77946	134.9037476	235.1383929	225.0182005	273.1153785	0.707457954	0.044500486	0.0623253
SMLT_RS10530	Smlt2191	133.6565534	171.5337456	153.257999	145.4145325	232.56071	160.4010953	0.852410653	0.35677231	0.415345643
SMLT_RS10535	Smlt2192	244.2944781	201.5888035	179.8716635	572.3763512	409.8096836	367.0439478	0.463397292	3.89E-06	8.63E-06
SMLT_RS10540	Smlt2193	668.2827669	539.5249433	711.2272408	989.0250825	842.2468957	819.3461355	0.723243219	0.012601684	0.019073938
SMLT_RS10545	Smlt2194	87.6192961	89.43212375	90.85354431	379.5216166	372.097136	471.0879016	0.219342226	5.16E-28	4.30E-27
SMLT_RS10550	Smlt2195	315.5779733	256.5675681	334.9650876	839.4853151	874.9311036	1049.109867	0.328186481	6.65E-17	3.09E-16
SMLT_RS10555	Smlt2196	414.3353155	340.1352903	505.6596254	583.7207473	461.3501653	406.0604305	0.866528809	0.372388179	0.43094888
SMLT_RS10560	Smlt2197	172.2684466	146.6100389	231.2635673	507.4039005	615.9716103	762.9889939	0.291391604	9.52E-13	3.43E-12
SMLT_RS10565	Smlt2198	74.25364077	83.5677222	78.92328091	304.2360786	527.975666	524.5549333	0.174782741	3.56E-21	2.10E-20
SMLT_RS10570	Smlt2199	230.9288228	253.6353674	181.7070886	168.1033248	184.7914831	156.0659306	1.31022979	0.069802676	0.094494907
SMLT_RS10575	Smlt2200	964.5547935	1232.990427	800.2453599	327.9561796	247.645729	278.8955982	3.505434393	2.20E-15	9.38E-15
SMLT_RS10580	Smlt2201	80.19393203	99.69482648	97.27753229	537.311854	506.6052224	591.0274593	0.169440095	2.47E-40	3.43E-39
SMLT_RS10585	Smlt2202	94.30212377	125.3515833	112.878646	392.9286303	392.2104947	495.6538351	0.259909589	5.00E-20	2.76E-19
SMLT_RS10590	Smlt2203	26.73131068	41.7838611	27.53137706	54.65936327	28.91295314	67.9175809	0.63739875	0.090389512	0.119426434
SMLT_RS10595	Smlt2204	2372.403822	2951.260084	2531.051265	1394.329418	2021.39255	2225.384566	1.393081515	0.031632659	0.045280224
SMLT_RS10600	Smlt2205	536.8538227	573.2452523	562.5578046	1973.92493	2031.449229	2007.181274	0.278191716	4.36E-41	6.18E-40
SMLT_RS10605	Smlt2206	515.3202669	527.7961402	528.6024396	1779.007578	1888.141548	1849.670288	0.284909813	2.39E-39	3.18E-38
SMLT_RS10610	Smlt2207	894.0138348	992.5499636	895.6874671	529.0613841	473.9210145	445.0769131	1.91918056	6.56E-09	1.82E-08
SMLT_RS10615	Smlt2208	579.9209344	753.5756001	510.2481882	299.0795349	236.3319648	166.181315	2.620619194	1.76E-07	4.40E-07
SMLT_RS10620	Smlt2209	2367.206068	2749.67128	2447.539421	577.5328949	564.4311286	515.8846039	4.559656827	1.26E-44	1.96E-43
SMLT_RS10625	Smlt2210	341.5667475	365.058997	295.5034471	1299.449013	1127.605172	1384.362606	0.263199424	1.79E-27	1.45E-26
SMLT_RS10630	Smlt2211	1050.689017	1252.782783	1063.628867	3539.451599	3588.977444	4278.807597	0.295264704	2.96E-25	2.12E-24
SMLT_RS10635	Smlt2212	286.6190534	373.8555993	319.3639739	804.4208179	721.5667435	965.2966817	0.393587228	1.70E-11	5.66E-11
SMLT_RS10640	Smlt2213	56.43276698	55.7118148	40.37935302	93.84909542	82.96760465	154.6208757	0.463889331	0.000412553	0.000749196
SMLT_RS10645	Smlt2214	36.38428397	38.85166032	21.10738908	85.59862549	64.11133087	115.604393	0.366790034	2.27E-05	4.70E-05
SMLT_RS10650	Smlt2215	25.98877427	19.05930506	28.44908963	28.87664474	59.08299119	43.35164738	0.560907332	0.026912251	0.038874957
SMLT_RS10655	Smlt2216	57.17530339	50.58046343	64.23987981	117.5691965	129.4797467	119.9395578	0.467413214	2.41E-06	5.45E-06
SMLT_RS10660	Smlt2217	2096.180279	2339.163171	2108.903483	519.7796054	626.0282897	667.6153697	3.613659211	1.74E-27	1.41E-26
SMLT_RS10665	Smlt2218	5090.087074	4967.148119	5700.830477	9386.972159	9436.936487	9400.082207	0.558282361	1.15E-09	3.40E-09
SMLT_RS10670	Smlt2219	8863.657098	8757.017626	10315.08927	17882.89357	18476.63414	19194.66441	0.502842078	1.44E-11	4.83E-11
SMLT_RS10675	Smlt2220	2040.490048	1900.066105	2364.027577	2311.162888	2589.594933	3569.285634	0.744493902	0.049948031	0.069379117
SMLT_RS10680	Smlt2221	634.1260921	700.0629359	616.7028462	1527.368245	1842.886491	2751.384554	0.318872615	1.70E-11	5.68E-11
SMLT_RS10685	Smlt2222	209.395267	225.77946	186.2956515	238.2323191	218.7327759	286.1208727	0.838624973	0.20546752	0.252128467
SMLT_RS10690	Smlt2223	765.5550363	1139.160003	657.0821992	1002.432096	834.7043862	971.0769014	0.912549081	0.586103564	0.637748193
SMLT_RS10695	Smlt2224	569.5254247	619.4274145	619.4559839	693.0394739	710.2529792	556.3461414	0.921837614	0.499419044	0.558550612
SMLT_RS10700	Smlt2225	334.8839199	336.4700394	392.7809794	159.8528548	111.8805578	119.9395578	2.702993004	4.03E-11	1.31E-10
SMLT_RS10705	Smlt2226	60.88798543	87.96602336	51.39190385	53.62805452	84.22468957	60.69230634	1.01372514	0.950317104	0.959280863
SMLT_RS10710	Smlt2227	1316.517051	1587.786722	1416.030494	7957.578245	8106.940643	8402.994318	0.176589314	1.57E-63	4.48E-62
SMLT_RS10715	Smlt2229	181.1788835	153.9405409	156.9288493	846.7044763	859.8460846	911.8296499	0.188098159	7.06E-47	1.16E-45
SMLT_RS10720	Smlt2230	764.8124999	723.5205422	855.3081141	192.8547345	225.0182005	161.8461502	4.034868266	7.55E-25	5.30E-24
SMLT_RS10725	Smlt2231	1820.699272	1801.837379	2100.64407	630.1296407	485.2347787	469.6428466	3.604845254	1.13E-22	7.10E-22
SMLT_RS10730	Smlt2232	3855.991565	4145.398851	4145.307673	5482.437266	5451.977294	5829.351518	0.724603883	0.000478953	0.00086276
SMLT_RS10735	Smlt2233	4774.509101	4949.554915	4197.617289	985.9311563	710.2529792	867.0329477	5.428944164	3.68E-39	4.87E-38
SMLT_RS10740	Smlt2234	858.3720872	1107.638844	872.7446529	784.8259518	705.2246396	783.2197627	1.249002168	0.073935189	0.099715999
SMLT_RS10745	Smlt2235	2263.250971	1953.578769	2251.148931	837.4226976	959.1557932	920.4999794	2.38127996	1.47E-15	6.39E-15
SMLT_RS10750	Smlt2236	8787.918385	8228.488435	9162.442286	3963.319491	3357.673819	3299.060366	2.464456195	4.11E-17	1.94E-16
SMLT_RS10755	Smlt2237	979.4055217	865.7322799	1037.015203	22680.54183	25833.09509	24688.76318	0.039361457	1.30E-200	3.86E-198
SMLT_RS10760	Smlt2238	647.4917475	508.0037849	671.7656003	17767.38699	20364.77569	17639.78532	0.032748311	2.99E-167	5.40E-165
SMLT_RS10765	Smlt2239	132.1714806	129.7498845	116.5494962	6229.104795	6091.833517	7206.48885	0.019411232	6.71E-241	4.25E-238
SMLT_RS10770	Smlt2240	67.5708131	43.98301168	61.48674211	1946.079594	1832.829812	1880.016441	0.030512528	2.43E-130	2.62E-128
SMLT_RS10775	Smlt2241	7112.756249	9234.966353	7805.145397	6342.548756	2242.639495	1933.483473	2.295691564	0.002797324	0.004619325
SMLT_RS10780	Smlt2242	3175.085679	2683.696763	3246.867068	166.0407073	147.0789355	82.36813003	22.8834283	5.55E-68	1.80E-66
SMLT_RS10785	Smlt2243	195.2870752	262.4319697	212.9093159	183.5729559	50.28339676	30.34615317	2.520611221	0.009428273	0.014522466
SMLT_RS10790	Smlt2244	372.7532766	363.5928966	302.8451477	256.7958765	138.2793411	91.0384595	2.127590768	0.001480889	0.002519402
SMLT_RS10795	Smlt2245	10518.77075	8153.717316	9734.177217	4172.675166	1767.461396	1223.961511	3.963810647	3.21E-07	7.86E-07
SMLT_RS10800	Smlt2246	22.27609223	27.8559074	15.60111367	46.40889334	66.62550071	31.79120808	0.455410639	0.003486432	0.005707017
SMLT_RS10805	Smlt2247	48.2648665	32.98725876	44.96791587	38.15842341	47.76922692	47.68681212	0.947571765	0.801738354	0.834883029
SMLT_RS10810	Smlt2248	42.32457524	38.85166032	27.53137706	40.22104089	28.91295314	47.68681212	0.937981741	0.786004587	0.819772841
SMLT_RS10815	Smlt2249	20.04848301	17.59320467	8.259413119	29.90795349	20.1133587	4.335164738	0.834245342	0.667234268	0.713605218
SMLT_RS10820	Smlt2250	31.92906553	19.79235526	26.61366449	20.62617482	32.68420789	26.01098843	0.992347975	0.976932638	0.981001576
SMLT_RS10825	Smlt2251	46.77979368	54.9787646	35.79079018	34.03318845	60.34007611	54.91208668	0.931909664	0.75943267	0.79508015
SMLT_RS10830	Smlt2253	1.485072815	0	3.670850275	0	0	0	7.471127159	0.194643843	0.239951736
SMLT_RS10835	Smlt2254	95.04466018	70.37281869	86.26498146	52.59674578	79.1963499	37.57142773	1.480579843	0.072922683	0.098455346
SMLT_RS10840	Smlt2255	43.80964805	37.38555993	44.96791587	14.43832237	17.59918887	23.1208786	2.318229718	0.000856149	0.001494203
SMLT_RS10845	Smlt2256	11.13804611	14.66100389	8.259413119	5.156543704	18.85627379	7.225274564	1.105095545	0.812693023	0.843961431
SMLT_RS10850	Smlt2257	190.0893204	251.4362168	194.5550646	99.00563912	51.54048168	56.3571416	3.047593858	5.71E-08	1.48E-07
SMLT_RS10855	Smlt2258	35.64174757	34.45335915	33.03765247	35.06449719	37.71254757	66.47252599	0.74971802	0.224518146	0.27338513
SMLT_RS10860	Smlt2260	207.9101941	131.2159849	187.213364	39.18973215	69.13967055	57.80219651	3.186775728	2.60E-08	6.89E-08
SMLT_RS10865	Smlt2261	106.9252427	74.03806966	80.75870605	16.50093985	26.3987833	23.1208786	4.008094917	2.40E-09	6.90E-09
SMLT_RS10870	Smlt2262	26.73131068	12.46185331	22.02510165	13.40701363	12.57084919	23.1208786	1.260837379	0.483097577	0.542664295
SMLT_RS10875	Smlt2263	66.08574028	52.77961402	69.74615522	53.62805452	91.76719909	59.24725142	0.921844444	0.695082553	0.739950161
SMLT_RS10880	Smlt2264	45.29472087	41.0508109	55.06275412	25.78271852	50.28339676	49.13186703	1.138739688	0.583711381	0.635418345
SMLT_RS10885	Smlt2265	51.23501213	34.45335915	77.08785577	30.93926223	42.74088725	21.67582369	1.692192705	0.057179989	0.078690482
SMLT_RS10890	Smlt2266	65.34320387	82.10162181	98.19524486	24.75140978	54.05465152	37.57142773	2.122194522	0.001462106	0.002489957
SMLT_RS10895	Smlt2267	100.9849514	90.89822414	100.9483826	80.44208179	101.8238784	111.2692283	1.002454862	0.98796408	0.990703532
SMLT_RS10900	Smlt2268	70.54095873	75.50417005	58.7336044	51.56543704	35.19837773	33.23626299	1.691653411	0.011402924	0.017368534
SMLT_RS10905	Smlt2269	32.67160194	33.72030896	35.79079018	36.09580593	16.34210395	26.01098843	1.287808621	0.327147485	0.383947083
SMLT_RS10910	Smlt2270	25.24623786	35.91945954	22.94281422	18.56355734	23.88461346	30.34615317	1.1739009	0.550096336	0.605333134
SMLT_RS10915	Smlt2271	39.35442961	36.65250973	46.80334101	37.12711467	46.512142	27.45604334	1.096658506	0.681426088	0.727093843
SMLT_RS10920	Smlt2272	50.49247572	52.77961402	66.07530495	50.5341283	87.99594433	57.80219651	0.862263083	0.48295793	0.542657789
SMLT_RS10925	Smlt2273	90.58944173	93.83042492	79.84099348	67.03506816	94.28136893	89.59340459	1.060206007	0.733413287	0.774012838
SMLT_RS10930	Smlt2274	106.1827063	112.88973	71.58158036	66.00375942	75.42509514	39.01648264	1.605001514	0.031388068	0.044968248
SMLT_RS10935	Smlt2275	1496.210861	1704.341703	1431.631607	510.4978267	407.2955138	430.626364	3.431551525	7.53E-24	5.00E-23
SMLT_RS10940	Smlt2276	1831.094781	1899.333054	1602.326145	171.197251	124.451407	118.4945028	12.80735527	9.56E-70	3.23E-68
SMLT_RS10945	Smlt2277	21.53355582	30.78810818	39.46164046	16.50093985	22.62752854	33.23626299	1.280940672	0.384550173	0.444211163
SMLT_RS10950	Smlt2278	11.13804611	15.39405409	13.76568853	2.062617482	8.799594433	11.5604393	1.86755235	0.143570736	0.182134462
SMLT_RS10955	Smlt2279	19.3059466	35.18640935	19.27196394	16.50093985	10.05667935	11.5604393	1.920859066	0.047623187	0.066404901
SMLT_RS10960	Smlt2280	19.3059466	7.330501947	8.259413119	10.31308741	12.57084919	1.445054913	1.410185561	0.478233932	0.538425261
SMLT_RS10965	Smlt2281	2.227609223	10.26270273	15.60111367	9.281778668	2.514169838	5.780219651	1.558222409	0.424450819	0.484553437
SMLT_RS10970	Smlt2282	47.52233009	32.25420857	29.3668022	29.90795349	21.37044362	15.89560404	1.605454018	0.081322488	0.108695483
SMLT_RS10975	Smlt2283	6.682827669	3.665250973	4.588562844	3.093926223	15.08501903	4.335164738	0.669022481	0.45714468	0.517327563
SMLT_RS10980	Smlt2284	99.49987863	99.69482648	62.40445467	112.4126528	121.9372371	63.58241616	0.876654102	0.551394726	0.606366528
SMLT_RS10985	Smlt2285	27.47384708	27.1228572	28.44908963	30.93926223	32.68420789	15.89560404	1.030889173	0.906871527	0.923098219
SMLT_RS10990	Smlt2286	64.60066747	50.58046343	56.89817926	61.87852445	57.82590627	41.90659247	1.057070679	0.778131711	0.812975826
SMLT_RS10995	Smlt2287	34.15667475	32.98725876	41.29706559	21.65748356	17.59918887	23.1208786	1.735155307	0.02584598	0.03747371
SMLT_RS11000	Smlt2288	88.36183251	58.64401558	51.39190385	16.50093985	42.74088725	18.78571387	2.555915155	0.001115886	0.001929554
SMLT_RS11005	Smlt2289	95.78719659	90.89822414	106.454658	37.12711467	46.512142	52.02197686	2.176617814	2.13E-05	4.43E-05
SMLT_RS11010	Smlt2290	28.9589199	24.92370662	29.3668022	12.37570489	5.028339676	4.335164738	3.670036586	0.000224385	0.000419211
SMLT_RS11025	Smlt2293	37.12682038	40.31776071	50.47419128	31.97057097	28.91295314	24.56593352	1.481104382	0.084899576	0.112791014
SMLT_RS11030	Smlt2294	133.6565534	121.6863323	77.08785577	39.18973215	10.05667935	17.34065895	4.900737635	1.53E-07	3.85E-07
SMLT_RS11035	Smlt2295	634.8686285	631.1562176	619.4559839	303.2047698	295.414956	280.3406531	2.143239838	1.27E-12	4.54E-12
SMLT_RS11040	Smlt2296	115.0931432	103.3600775	155.0934241	148.5084587	61.59716103	65.02747107	1.346454795	0.241603505	0.292012066
SMLT_RS11045	Smlt2297	155.9326456	152.4744405	153.257999	118.6005052	142.0505958	78.03296529	1.357676868	0.082092301	0.109550164
SMLT_RS11050	Smlt2299	619.275364	613.563013	566.2286549	265.0463464	165.9352093	187.8571387	2.897489773	4.50E-12	1.55E-11
SMLT_RS11055	Smlt2300	207.1676577	275.6268732	240.440693	125.8196664	65.36841579	76.58791038	2.682108195	5.94E-07	1.42E-06
SMLT_RS11060	Smlt2301	5.197754854	5.864401558	7.34170055	7.219161186	6.285424595	4.335164738	1.010565692	0.982297243	0.985801971
SMLT_RS11065	Smlt2302	33.41413834	20.52540545	16.51882624	15.46963111	20.1133587	11.5604393	1.495018605	0.205988656	0.252706704
SMLT_RS11070	Smlt2303	242.0668689	185.4616993	202.8144777	73.2229206	60.34007611	41.90659247	3.555623647	4.73E-12	1.63E-11
SMLT_RS11075	Smlt2304	147.0222087	76.23722025	122.0557716	38.15842341	26.3987833	37.57142773	3.375608967	2.38E-07	5.90E-07
SMLT_RS11080	Smlt2305	103.2125607	52.04656382	105.5369454	17.53224859	47.76922692	27.45604334	2.825188621	0.000373415	0.000681788
SMLT_RS11085	Smlt2306	135.1416262	64.50841713	105.5369454	26.81402726	37.71254757	18.78571387	3.644417783	9.13E-07	2.15E-06
SMLT_RS11090	Smlt2307	69.79842232	65.24146733	50.47419128	63.94114193	50.28339676	41.90659247	1.181897905	0.410262593	0.470523609
SMLT_RS11095	Smlt2308	153.7050364	158.3388421	158.7642744	105.1934916	140.7935109	119.9395578	1.289457281	0.081946357	0.109384235
SMLT_RS11100	Smlt2309	49.00740291	43.98301168	48.63876614	40.22104089	62.85424595	43.35164738	0.968727573	0.8782695	0.898863651
SMLT_RS11105	Smlt2310	46.03725727	46.91521246	33.95536504	30.93926223	41.48380233	57.80219651	0.989308834	0.963204031	0.969523262
SMLT_RS11110	Smlt2311	33.41413834	42.51691129	30.28451477	26.81402726	17.59918887	27.45604334	1.48181712	0.117618856	0.151682188
SMLT_RS11115	Smlt2312	35.64174757	27.1228572	17.43653881	36.09580593	7.542509514	23.1208786	1.194454261	0.623820438	0.673401872
SMLT_RS11120	Smlt2313	24.50370145	32.98725876	26.61366449	9.281778668	41.48380233	26.01098843	1.108629667	0.759928728	0.795435011
SMLT_RS11125	Smlt2314	54.20515776	38.85166032	43.13249073	23.72010104	50.28339676	36.12637282	1.246780152	0.370303632	0.428928687
SMLT_RS11130	Smlt2315	10.39550971	13.1949035	13.76568853	11.34439615	15.08501903	13.00549421	0.948584071	0.874889564	0.896673251
SMLT_RS11135	Smlt2316	3.712682038	2.932200779	15.60111367	8.250469927	8.799594433	5.780219651	0.946493138	0.917253692	0.932331777
SMLT_RS11140	Smlt2317	7.425364077	2.932200779	9.177125687	7.219161186	6.285424595	10.11538439	0.823772081	0.678317366	0.724387434
SMLT_RS11145	Smlt2318	62.37305824	56.44486499	42.21477816	19.59486608	28.91295314	21.67582369	2.310827909	0.000469189	0.000846581
SMLT_RS11150	Smlt2319	59.40291261	71.83891908	61.48674211	21.65748356	31.42712298	26.01098843	2.453322847	3.62E-05	7.38E-05
SMLT_RS11155	Smlt2320	521.2605582	420.0377616	407.4643805	202.1365132	137.0222562	171.9615346	2.634199577	3.51E-10	1.08E-09
SMLT_RS11160	Smlt2321	175.9811286	148.0761393	140.410023	99.00563912	66.62550071	93.92856933	1.788288386	0.000608807	0.00108192
SMLT_RS11165	Smlt2322	1002.42415	793.1603107	1080.147693	1207.662536	1045.894653	1200.840632	0.832177855	0.154949936	0.195297866
SMLT_RS11170	Smlt2323	633.3835557	556.3850978	583.6651937	633.2235669	558.145704	460.9725172	1.071697332	0.593106031	0.644572499
SMLT_RS11175	Smlt2324	666.7976941	629.6901172	627.715397	427.9931275	429.9230423	371.3791126	1.563645221	5.36E-05	0.000107352
SMLT_RS11180	Smlt2325	203.4549757	209.6523557	213.8270285	141.2892975	143.3076808	130.0549421	1.509463297	0.001475979	0.002511894
SMLT_RS11185	Smlt2326	108.4103155	93.09737473	113.7963585	93.84909542	64.11133087	60.69230634	1.428914944	0.051083667	0.070801151
